artist_name,event_location,event_title,event_day,event_start_time,event_summary,source_url
El Davies,Studio,Macrame,Sunday,15:30,With minimal space and equipment you can easily make something beautiful in macrame! Learn a few simple knotting techniques with El Davies and create a macrame hanging in a mixture of cord and recycled yarns.,https://www.greenbelt.org.uk/artists/el-davies/?back=1
Dr Laura Francis,Hope & Anchor,Tackling Taboo: Baby Loss,Saturday,14:00,"Laura Francis, trauma psychologist in maternal health, leads a GFC* about baby loss – including miscarriage, ectopic and molar pregnancy, termination, fetal reduction, still birth, and neonatal death. Stigmatised, immensely difficult to talk about, yet something that has an impact on the lives of so many. Laura will be joined in the session by Chine McDonald.  *Good Faith Conversations (GFCs) are interactive sessions that grapple with the contradictions inside our heads as well as between people with different opinions and experiences. They’re not about everyone agreeing, but practicing vulnerable story sharing and non-defensive listening. The topics are sticky ones – so be careful of your own triggers and ask for help if you need to. By the end of the conversation, we hope you’ll feel more at peace in your own story and spirituality, and maybe more connected to one another.",https://www.greenbelt.org.uk/artists/dr-laura-francis/?back=1
Dr Sharon Jagger,Living Room,Surviving the Middle-Class Church,Friday,17:00,"Sharon Jagger and Alex Fry share stories from their research into the experiences of working-class clergy (and, by extension, their congregation members) in the Church of England. In light of their findings, they invite you to explore with them what the church can do to dismantle its elitist, classist culture.",https://www.greenbelt.org.uk/artists/dr-sharon-jagger/?back=1
Dr Alex Fry,Living Room,Surviving the Middle-Class Church,Friday,17:00,"Sharon Jagger and Alex Fry share stories from their research into the experiences of working-class clergy (and, by extension, their congregation members) in the Church of England. In light of their findings, they invite you to explore with them what the church can do to dismantle its elitist, classist culture.",https://www.greenbelt.org.uk/artists/dr-alex-fry/?back=1
Dizraeli,Glade,Dizraeli,Saturday,13:45,"Electrifying live performer bringing poetry to the dancefloor, weaving visions of a better world without swerving the current one. His ’22 tour travel was by train and electric vehicle; he planted trees and gave out wildflower seeds at each stop.",https://www.greenbelt.org.uk/artists/dizraeli/?back=1
Doug Gay,Shelter,Whatever Happened to Alternative Worship?,Friday,15:30,"30 years ago it seemed the renewal of the church was going to come from a growing movement of small groups experimenting with creativity in worship, incorporating technology, art and contemporary music. Greenbelt played an important role in the nurturing of this movement. So what happened?  With Martin Poole (Beyond Church), Jonny Baker (GRACE), Jorella Andrews (VAUX) Sue Wallace (Visions) and Doug Gay (The Late Late Service).",https://www.greenbelt.org.uk/artists/doug-gay/?back=1
David Benjamin Blower,Shelter,The Religion We Need Next,Friday,18:30,"Has religion had its day or did we – or it – just lose our way? If it’s true that the climate crisis is a spiritual crisis, could finding our religion find us a way through?  Liz Slade from the Hard Art Collective curates this conversation designed to explore the shapes of the religion of the future. Where do you see the ingredients of the religion you need? Where is the future already coming into being?  (At the eleventh hour Brian Eno wasn’t able to join us for this session but he’s planning to be with us next year to see if we could bring our discoveries from this session into being.)",https://www.greenbelt.org.uk/artists/benjamin-blower-the-army-of-the-broken-hearted/?back=1
David Benjamin Blower,Canopy,The Gospel According to Johnny Cash,Sunday,11:30,"David Benjamin Blower plays the songs of his long-time musical hero, and reflects on the radical faith of a troubled artist. He’ll be playing old favourites and exploring themes of love, heartbreak, addiction, criminality, war, colonisation and redemption.",https://www.greenbelt.org.uk/artists/benjamin-blower-the-army-of-the-broken-hearted/?back=1
Dave Tomlinson,Shelter,OMG! Finding Hope In A World Falling Apart,Sunday,14:00,"‘I don’t believe in an interventionist God’, says Nick Cave. With good reason, given the untold carnage and suffering in the world. The cry ‘Where is God now?’ heard in Auschwitz echoes in Gaza, Kiev, Sudan and countless other incarnations of human pain and suffering – not to mention the climate emergency. And we don’t need the likes of Stephen Fry and Richard Dawkins to highlight the threadbare nature of conventional explanations for divine ‘absence’.  Weaving together thoughts inspired by Process theology with prayers from his new book 'OMG! A Bad Christian’s Book of Prayers', Dave Tomlinson looks for different ways to think about God and about God’s involvement with the world, different ways to imagine the possibilities of prayer.",https://www.greenbelt.org.uk/artists/dave-tomlinson-2/?back=1
Dave Walker,Hot House,Tread Lightly: Campaign!,Saturday,11:00,"Better transport choice and nicer places: everyone can play their part in helping to shape the sustainable streets of the future and allowing nature and people to thrive. Our panel of experts will show you how.  With Wesley Wroe, Sarah Rowe, Josh Grantham, Dave Walker",https://www.greenbelt.org.uk/artists/dave-walker/?back=1
David Shepherd,Lawn,Stargazing,Friday,21:30,"Curious about the heavens? Join amateur astronomer David Shepherd under the night sky (our biggest venue) for stargazing. Clouds permitting. Binoculars are a plus, but not essential.",https://www.greenbelt.org.uk/artists/star-gazing-with-david-shepherd/?back=1
David Shepherd,Lawn,Stargazing,Saturday,21:30,"Curious about the heavens? Join amateur astronomer David Shepherd under the night sky (our biggest venue) for stargazing. Clouds permitting. Binoculars are a plus, but not essential.",https://www.greenbelt.org.uk/artists/star-gazing-with-david-shepherd/?back=1
David Shepherd,Lawn,Stargazing,Sunday,21:30,"Curious about the heavens? Join amateur astronomer David Shepherd under the night sky (our biggest venue) for stargazing. Clouds permitting. Binoculars are a plus, but not essential.",https://www.greenbelt.org.uk/artists/star-gazing-with-david-shepherd/?back=1
Darren McGarvey,Pagoda,Trauma Industrial Complex,Saturday,11:00,"Once a clinical term, trauma now dominates public debates and social media, where it is freely diagnosed. Prize-winning author and hip-hop artist Darren McGarvey examines the stories we tell ourselves about our wounds.",https://www.greenbelt.org.uk/artists/darren-mcgarvey/?back=1
Darren McGarvey,Living Room,The Problem with Lived Experience,Saturday,14:00,"Darren McGarvey asks the difficult question: why personal stories of adversity feel good, but change nothing. He'll provoke us to think about social change and our relationships to our neighbour – and, ultimately, how to really make change happen in our communities.",https://www.greenbelt.org.uk/artists/darren-mcgarvey/?back=1
Darn It! Workshops,Make & Create,Terrific T-Shirt Tassles,Friday,13:30,Turn t-shirt yarn into versatile and fun chunky tassels!,https://www.greenbelt.org.uk/artists/darn-it-workshops/?back=1
Darn It! Workshops,Workshop,Marbling and Book Binding,Saturday,13:00,"Create your own hand-marbled paper with unpredictable swirled results, then turn these into a hand bound book using Japanese Stab Binding technique.",https://www.greenbelt.org.uk/artists/darn-it-workshops/?back=1
Darn It! Workshops,Make & Create,Mono Printing,Sunday,14:30,"Try out trace mono printing, tracing an image and using mark-making techniques to create a unique print.",https://www.greenbelt.org.uk/artists/darn-it-workshops/?back=1
Dario Solano,No Fly Zone,Church Reparations For Slavery? Dream on!,Friday,17:00,"In 2023/24 pilgrimages of church leaders in Jamaica and the UK met to advance conversations about reparations for the wrongs of slavery. Hear from these leaders as we explore how to face the past and forge a new future.  With Robert Beckford, Rt Rev Sally Foster-Fulton – the former Moderator of the General Assembly of the Church of Scotland, Dario Solano from Red Afros in Dominican Republic (joining remotely) and Lisa Adjei from Christian Aid",https://www.greenbelt.org.uk/artists/dario-solano/?back=1
